transaction_date,product_id,quantity_sold,current_stock,is_promo
2022-02-26,P0019,9,148,1
2022-02-27,P0019,136,293,1
2022-02-28,P0019,149,316,0
2022-03-01,P0019,75,173,1
2022-03-02,P0019,115,126,0
2022-03-03,P0019,233,234,1
2022-03-04,P0019,86,428,1
2022-03-05,P0019,25,120,1
2022-03-06,P0019,109,109,0
2022-03-07,P0019,285,421,1
2022-03-08,P0019,40,420,1
2022-03-09,P0019,377,468,0
2022-03-10,P0019,193,475,0
2022-03-11,P0019,56,244,0
2022-03-12,P0019,84,450,1
2022-03-13,P0019,124,384,1
2022-03-14,P0019,50,257,0
2022-03-15,P0019,65,65,1
2022-03-16,P0019,253,280,1
2022-03-17,P0019,21,188,0
2022-03-18,P0019,35,370,1
2022-03-19,P0019,283,436,1
2022-03-20,P0019,329,344,0
2022-03-21,P0019,255,257,1
2022-03-22,P0019,85,327,1
2022-03-23,P0019,155,210,1
2022-03-24,P0019,200,314,0
2022-03-25,P0019,231,414,1
2022-03-26,P0019,80,93,0
2022-03-27,P0019,149,210,0
2022-03-28,P0019,88,117,1
2022-03-29,P0019,17,435,0
2022-03-30,P0019,25,453,0
2022-03-31,P0019,41,98,0
2022-04-01,P0019,67,297,1
2022-04-02,P0019,333,475,0
2022-04-03,P0019,22,124,0
2022-04-04,P0019,63,79,1
2022-04-05,P0019,11,129,0
2022-04-06,P0019,415,453,0
2022-04-07,P0019,65,235,0
2022-04-08,P0019,93,109,0
2022-04-09,P0019,360,381,1
2022-04-10,P0019,141,416,0
2022-04-11,P0019,104,142,0
2022-04-12,P0019,212,353,0
2022-04-13,P0019,30,135,0
2022-04-14,P0019,132,153,1
2022-04-15,P0019,10,116,0
2022-04-16,P0019,62,171,0
2022-04-17,P0019,8,243,1
2022-04-18,P0019,161,288,0
2022-04-19,P0019,219,349,1
2022-04-20,P0019,156,226,1
2022-04-21,P0019,289,405,1
2022-04-22,P0019,263,374,1
2022-04-23,P0019,26,360,0
2022-04-24,P0019,264,453,0
2022-04-25,P0019,250,261,0
2022-04-26,P0019,91,113,1
2022-04-27,P0019,195,235,0
2022-04-28,P0019,2,207,1
2022-04-29,P0019,11,79,1
2022-04-30,P0019,53,98,1
2022-05-01,P0019,34,441,0
2022-05-02,P0019,104,140,1
2022-05-03,P0019,91,209,1
2022-05-04,P0019,35,219,1
2022-05-05,P0019,289,495,1
2022-05-06,P0019,56,444,0
2022-05-07,P0019,200,413,0
2022-05-08,P0019,257,339,0
2022-05-09,P0019,74,404,0
2022-05-10,P0019,339,450,1
2022-05-11,P0019,85,326,0
2022-05-12,P0019,36,144,0
2022-05-13,P0019,45,84,0
2022-05-14,P0019,162,179,0
2022-05-15,P0019,271,315,0
2022-05-16,P0019,213,285,0
2022-05-17,P0019,8,365,1
2022-05-18,P0019,17,190,0
2022-05-19,P0019,9,375,0
2022-05-20,P0019,156,317,1
2022-05-21,P0019,40,266,0
2022-05-22,P0019,16,73,1
2022-05-23,P0019,347,490,0
2022-05-24,P0019,133,156,1
2022-05-25,P0019,31,214,0
2022-05-26,P0019,26,284,1
2022-05-27,P0019,147,175,0
2022-05-28,P0019,34,149,0
2022-05-29,P0019,212,349,1
2022-05-30,P0019,91,236,0
2022-05-31,P0019,41,134,1
2022-06-01,P0019,46,314,0
2022-06-02,P0019,30,54,1
2022-06-03,P0019,221,470,0
2022-06-04,P0019,126,199,0
2022-06-05,P0019,56,307,1
2022-06-06,P0019,117,376,1
2022-06-07,P0019,425,450,0
2022-06-08,P0019,101,327,1
2022-06-09,P0019,54,229,1
2022-06-10,P0019,147,161,0
2022-06-11,P0019,79,317,0
2022-06-12,P0019,79,280,0
2022-06-13,P0019,127,156,1
2022-06-14,P0019,223,453,1
2022-06-15,P0019,110,126,0
2022-06-16,P0019,307,430,1
2022-06-17,P0019,200,237,0
2022-06-18,P0019,89,395,1
2022-06-19,P0019,120,373,0
2022-06-20,P0019,60,290,1
2022-06-21,P0019,404,426,1
2022-06-22,P0019,159,222,1
2022-06-23,P0019,349,375,0
2022-06-24,P0019,62,72,1
2022-06-25,P0019,270,476,0
2022-06-26,P0019,131,256,0
2022-06-27,P0019,65,479,1
2022-06-28,P0019,7,137,1
2022-06-29,P0019,45,107,1
2022-06-30,P0019,118,129,0
2022-07-01,P0019,38,127,1
2022-07-02,P0019,263,351,1
2022-07-03,P0019,176,315,0
2022-07-04,P0019,71,88,1
2022-07-05,P0019,77,158,1
2022-07-06,P0019,207,439,1
2022-07-07,P0019,151,399,1
2022-07-08,P0019,202,461,0
2022-07-09,P0019,71,202,1
2022-07-10,P0019,36,56,0
2022-07-11,P0019,244,300,1
2022-07-12,P0019,21,195,1
2022-07-13,P0019,160,193,1
2022-07-14,P0019,444,451,1
2022-07-15,P0019,48,75,0
2022-07-16,P0019,104,237,1
2022-07-17,P0019,107,273,0
2022-07-18,P0019,25,287,1
2022-07-19,P0019,22,213,0
2022-07-20,P0019,162,173,1
2022-07-21,P0019,63,466,1
2022-07-22,P0019,134,255,1
2022-07-23,P0019,14,290,0
2022-07-24,P0019,67,229,0
2022-07-25,P0019,259,443,0
2022-07-26,P0019,146,404,1
2022-07-27,P0019,6,92,1
2022-07-28,P0019,13,70,0
2022-07-29,P0019,135,224,1
2022-07-30,P0019,197,236,0
2022-07-31,P0019,31,145,0
2022-08-01,P0019,215,235,0
2022-08-02,P0019,75,200,0
2022-08-03,P0019,104,266,1
2022-08-04,P0019,168,223,0
2022-08-05,P0019,235,244,1
2022-08-06,P0019,53,94,0
2022-08-07,P0019,66,240,1
2022-08-08,P0019,137,140,1
2022-08-09,P0019,39,59,1
2022-08-10,P0019,18,229,1
2022-08-11,P0019,163,442,0
2022-08-12,P0019,221,267,0
2022-08-13,P0019,312,418,0
2022-08-14,P0019,123,214,0
2022-08-15,P0019,182,437,1
2022-08-16,P0019,28,223,0
2022-08-17,P0019,9,409,0
2022-08-18,P0019,96,163,0
2022-08-19,P0019,91,158,0
2022-08-20,P0019,30,407,0
2022-08-21,P0019,254,481,0
2022-08-22,P0019,11,77,1
2022-08-23,P0019,356,464,1
2022-08-24,P0019,162,233,1
2022-08-25,P0019,24,431,1
2022-08-26,P0019,38,117,1
2022-08-27,P0019,71,388,0
2022-08-28,P0019,35,138,1
2022-08-29,P0019,54,262,0
2022-08-30,P0019,80,412,1
2022-08-31,P0019,16,168,0
2022-09-01,P0019,24,80,0
2022-09-02,P0019,99,163,0
2022-09-03,P0019,280,468,1
2022-09-04,P0019,275,410,0
2022-09-05,P0019,108,491,0
2022-09-06,P0019,100,253,1
2022-09-07,P0019,471,484,1
2022-09-08,P0019,136,482,1
2022-09-09,P0019,28,293,1
2022-09-10,P0019,375,414,1
2022-09-11,P0019,161,494,0
2022-09-12,P0019,157,240,1
2022-09-13,P0019,57,204,1
2022-09-14,P0019,40,245,1
2022-09-15,P0019,209,286,0
2022-09-16,P0019,306,440,0
2022-09-17,P0019,73,324,0
2022-09-18,P0019,475,481,0
2022-09-19,P0019,31,213,0
2022-09-20,P0019,452,478,0
2022-09-21,P0019,5,75,1
2022-09-22,P0019,232,493,0
2022-09-23,P0019,82,155,0
2022-09-24,P0019,86,134,1
2022-09-25,P0019,189,245,1
2022-09-26,P0019,310,461,0
2022-09-27,P0019,256,309,0
2022-09-28,P0019,208,251,0
2022-09-29,P0019,360,404,0
2022-09-30,P0019,433,435,0
2022-10-01,P0019,348,464,0
2022-10-02,P0019,281,317,1
2022-10-03,P0019,78,195,0
2022-10-04,P0019,108,265,1
2022-10-05,P0019,72,123,1
2022-10-06,P0019,216,478,0
2022-10-07,P0019,107,293,1
2022-10-08,P0019,193,208,0
2022-10-09,P0019,49,276,0
2022-10-10,P0019,56,235,1
2022-10-11,P0019,200,229,0
2022-10-12,P0019,234,294,1
2022-10-13,P0019,55,223,1
2022-10-14,P0019,65,187,0
2022-10-15,P0019,124,438,0
2022-10-16,P0019,0,210,1
2022-10-17,P0019,187,196,0
2022-10-18,P0019,380,434,0
2022-10-19,P0019,119,140,0
2022-10-20,P0019,56,96,1
2022-10-21,P0019,126,227,0
2022-10-22,P0019,78,92,0
2022-10-23,P0019,159,307,1
2022-10-24,P0019,81,258,0
2022-10-25,P0019,160,267,0
2022-10-26,P0019,105,231,0
2022-10-27,P0019,8,52,1
2022-10-28,P0019,10,222,0
2022-10-29,P0019,83,210,1
2022-10-30,P0019,156,241,1
2022-10-31,P0019,333,344,0
2022-11-01,P0019,151,483,0
2022-11-02,P0019,80,231,1
2022-11-03,P0019,14,71,0
2022-11-04,P0019,325,379,1
2022-11-05,P0019,404,450,1
2022-11-06,P0019,72,232,1
2022-11-07,P0019,61,291,1
2022-11-08,P0019,66,192,0
2022-11-09,P0019,11,52,0
2022-11-10,P0019,13,104,1
2022-11-11,P0019,139,442,0
2022-11-12,P0019,110,227,1
2022-11-13,P0019,7,62,0
2022-11-14,P0019,328,430,1
2022-11-15,P0019,26,438,0
2022-11-16,P0019,215,365,0
2022-11-17,P0019,319,404,0
2022-11-18,P0019,71,498,1
2022-11-19,P0019,297,355,1
2022-11-20,P0019,125,158,1
2022-11-21,P0019,296,389,0
2022-11-22,P0019,24,50,0
2022-11-23,P0019,152,403,1
2022-11-24,P0019,110,134,1
2022-11-25,P0019,250,455,0
2022-11-26,P0019,256,433,1
2022-11-27,P0019,469,470,1
2022-11-28,P0019,9,199,1
2022-11-29,P0019,4,378,1
2022-11-30,P0019,318,442,1
2022-12-01,P0019,92,100,1
2022-12-02,P0019,188,495,1
2022-12-03,P0019,53,101,0
2022-12-04,P0019,179,360,0
2022-12-05,P0019,171,232,1
2022-12-06,P0019,291,302,0
2022-12-07,P0019,260,400,1
2022-12-08,P0019,30,80,0
2022-12-09,P0019,154,433,0
2022-12-10,P0019,0,68,0
2022-12-11,P0019,42,80,1
2022-12-12,P0019,11,172,1
2022-12-13,P0019,110,130,1
2022-12-14,P0019,213,304,0
2022-12-15,P0019,100,188,0
2022-12-16,P0019,394,400,1
2022-12-17,P0019,63,86,0
2022-12-18,P0019,127,131,0
2022-12-19,P0019,222,350,1
2022-12-20,P0019,284,316,0
2022-12-21,P0019,93,100,0
2022-12-22,P0019,79,292,1
2022-12-23,P0019,272,405,1
2022-12-24,P0019,458,494,0
2022-12-25,P0019,467,474,1
2022-12-26,P0019,13,90,0
2022-12-27,P0019,54,417,0
2022-12-28,P0019,109,447,1
2022-12-29,P0019,71,104,0
2022-12-30,P0019,45,458,0
2022-12-31,P0019,128,190,0
2023-01-01,P0019,85,183,1
2023-01-02,P0019,217,325,0
2023-01-03,P0019,266,470,0
2023-01-04,P0019,2,56,1
2023-01-05,P0019,165,411,1
2023-01-06,P0019,76,309,0
2023-01-07,P0019,25,436,1
2023-01-08,P0019,0,172,1
2023-01-09,P0019,151,186,0
2023-01-10,P0019,223,295,0
2023-01-11,P0019,69,85,1
2023-01-12,P0019,331,419,1
2023-01-13,P0019,74,192,1
2023-01-14,P0019,109,450,0
2023-01-15,P0019,100,104,1
2023-01-16,P0019,87,461,1
2023-01-17,P0019,204,452,1
2023-01-18,P0019,358,452,0
2023-01-19,P0019,12,475,1
2023-01-20,P0019,39,133,0
2023-01-21,P0019,30,309,1
2023-01-22,P0019,2,486,1
2023-01-23,P0019,49,183,1
2023-01-24,P0019,7,206,0
2023-01-25,P0019,338,364,1
2023-01-26,P0019,128,289,0
2023-01-27,P0019,92,155,0
2023-01-28,P0019,239,291,1
2023-01-29,P0019,82,252,1
2023-01-30,P0019,322,328,1
2023-01-31,P0019,139,163,0
2023-02-01,P0019,21,228,1
2023-02-02,P0019,257,436,0
2023-02-03,P0019,366,366,1
2023-02-04,P0019,228,466,1
2023-02-05,P0019,251,394,0
2023-02-06,P0019,126,230,1
2023-02-07,P0019,339,366,1
2023-02-08,P0019,121,189,0
2023-02-09,P0019,31,136,1
2023-02-10,P0019,80,176,1
2023-02-11,P0019,8,87,1
2023-02-12,P0019,180,284,1
2023-02-13,P0019,115,215,1
2023-02-14,P0019,306,469,1
2023-02-15,P0019,47,422,1
2023-02-16,P0019,106,196,1
2023-02-17,P0019,101,485,1
2023-02-18,P0019,120,224,0
2023-02-19,P0019,13,115,1
2023-02-20,P0019,77,160,0
2023-02-21,P0019,153,326,0
2023-02-22,P0019,33,140,0
2023-02-23,P0019,53,261,0
2023-02-24,P0019,215,491,0
2023-02-25,P0019,441,495,0
2023-02-26,P0019,244,435,1
2023-02-27,P0019,40,191,0
2023-02-28,P0019,164,435,1
2023-03-01,P0019,79,98,0
2023-03-02,P0019,336,443,1
2023-03-03,P0019,59,64,0
2023-03-04,P0019,136,206,1
2023-03-05,P0019,69,301,1
2023-03-06,P0019,253,337,0
2023-03-07,P0019,45,362,0
2023-03-08,P0019,91,223,1
2023-03-09,P0019,135,157,1
2023-03-10,P0019,134,166,0
2023-03-11,P0019,37,334,1
2023-03-12,P0019,92,154,0
2023-03-13,P0019,174,213,1
2023-03-14,P0019,157,494,1
2023-03-15,P0019,153,276,0
2023-03-16,P0019,201,242,1
2023-03-17,P0019,133,324,1
2023-03-18,P0019,45,227,0
2023-03-19,P0019,25,230,1
2023-03-20,P0019,232,326,0
2023-03-21,P0019,348,412,1
2023-03-22,P0019,140,143,1
2023-03-23,P0019,218,388,0
2023-03-24,P0019,53,176,0
2023-03-25,P0019,166,291,1
2023-03-26,P0019,17,79,1
2023-03-27,P0019,83,395,0
2023-03-28,P0019,284,328,0
2023-03-29,P0019,103,255,1
2023-03-30,P0019,327,451,0
2023-03-31,P0019,112,119,1
2023-04-01,P0019,0,116,0
2023-04-02,P0019,172,323,1
2023-04-03,P0019,28,255,0
2023-04-04,P0019,202,262,0
2023-04-05,P0019,8,281,0
2023-04-06,P0019,132,147,0
2023-04-07,P0019,295,498,1
2023-04-08,P0019,3,91,0
2023-04-09,P0019,111,230,1
2023-04-10,P0019,145,253,1
2023-04-11,P0019,75,381,1
2023-04-12,P0019,11,394,0
2023-04-13,P0019,162,162,1
2023-04-14,P0019,48,218,0
2023-04-15,P0019,161,170,0
2023-04-16,P0019,118,367,1
2023-04-17,P0019,99,152,1
2023-04-18,P0019,21,263,1
2023-04-19,P0019,88,115,1
2023-04-20,P0019,214,448,0
2023-04-21,P0019,2,84,1
2023-04-22,P0019,131,306,1
2023-04-23,P0019,13,177,1
2023-04-24,P0019,250,323,1
2023-04-25,P0019,250,336,0
2023-04-26,P0019,258,289,0
2023-04-27,P0019,99,190,0
2023-04-28,P0019,150,344,0
2023-04-29,P0019,57,327,1
2023-04-30,P0019,18,168,1
2023-05-01,P0019,38,182,1
2023-05-02,P0019,183,240,0
2023-05-03,P0019,193,362,1
2023-05-04,P0019,335,336,0
2023-05-05,P0019,240,330,0
2023-05-06,P0019,143,475,0
2023-05-07,P0019,127,211,0
2023-05-08,P0019,52,458,0
2023-05-09,P0019,159,384,0
2023-05-10,P0019,327,390,1
2023-05-11,P0019,418,431,0
2023-05-12,P0019,197,259,0
2023-05-13,P0019,81,180,0
2023-05-14,P0019,395,417,0
2023-05-15,P0019,32,94,0
2023-05-16,P0019,167,421,0
2023-05-17,P0019,136,262,0
2023-05-18,P0019,172,289,0
2023-05-19,P0019,329,400,0
2023-05-20,P0019,225,284,1
2023-05-21,P0019,218,405,0
2023-05-22,P0019,59,406,1
2023-05-23,P0019,64,445,1
2023-05-24,P0019,36,51,1
2023-05-25,P0019,40,51,0
2023-05-26,P0019,81,421,1
2023-05-27,P0019,33,245,1
2023-05-28,P0019,54,63,0
2023-05-29,P0019,31,492,1
2023-05-30,P0019,45,156,0
2023-05-31,P0019,121,288,1
2023-06-01,P0019,18,338,1
2023-06-02,P0019,239,382,1
2023-06-03,P0019,5,245,0
2023-06-04,P0019,264,294,1
2023-06-05,P0019,51,374,0
2023-06-06,P0019,178,479,1
2023-06-07,P0019,33,140,1
2023-06-08,P0019,372,430,1
2023-06-09,P0019,5,110,1
2023-06-10,P0019,59,67,1
2023-06-11,P0019,20,442,1
2023-06-12,P0019,31,349,0
2023-06-13,P0019,26,96,1
2023-06-14,P0019,261,396,0
2023-06-15,P0019,13,141,0
2023-06-16,P0019,83,106,0
2023-06-17,P0019,139,322,1
2023-06-18,P0019,16,101,0
2023-06-19,P0019,25,177,1
2023-06-20,P0019,76,262,1
2023-06-21,P0019,47,53,1
2023-06-22,P0019,156,432,1
2023-06-23,P0019,110,111,0
2023-06-24,P0019,107,387,0
2023-06-25,P0019,158,313,1
2023-06-26,P0019,107,211,0
2023-06-27,P0019,54,164,0
2023-06-28,P0019,126,320,1
2023-06-29,P0019,154,206,0
2023-06-30,P0019,26,65,1
2023-07-01,P0019,73,374,1
2023-07-02,P0019,95,295,0
2023-07-03,P0019,50,500,0
2023-07-04,P0019,39,60,1
2023-07-05,P0019,101,211,1
2023-07-06,P0019,226,361,1
2023-07-07,P0019,118,172,0
2023-07-08,P0019,120,309,0
2023-07-09,P0019,174,262,0
2023-07-10,P0019,212,362,0
2023-07-11,P0019,83,117,0
2023-07-12,P0019,20,120,1
2023-07-13,P0019,9,346,1
2023-07-14,P0019,64,133,0
2023-07-15,P0019,98,395,1
2023-07-16,P0019,59,250,0
2023-07-17,P0019,41,119,1
2023-07-18,P0019,71,384,1
2023-07-19,P0019,131,195,0
2023-07-20,P0019,13,75,1
2023-07-21,P0019,158,222,0
2023-07-22,P0019,57,95,0
2023-07-23,P0019,214,268,1
2023-07-24,P0019,77,132,0
2023-07-25,P0019,52,55,1
2023-07-26,P0019,303,313,0
2023-07-27,P0019,43,330,1
2023-07-28,P0019,105,359,0
2023-07-29,P0019,115,191,1
2023-07-30,P0019,149,155,1
2023-07-31,P0019,8,168,0
2023-08-01,P0019,403,486,0
2023-08-02,P0019,142,224,0
2023-08-03,P0019,117,328,1
2023-08-04,P0019,79,219,1
2023-08-05,P0019,205,368,0
2023-08-06,P0019,171,400,0
2023-08-07,P0019,188,324,0
2023-08-08,P0019,191,407,0
2023-08-09,P0019,9,237,0
2023-08-10,P0019,47,71,1
2023-08-11,P0019,24,312,1
2023-08-12,P0019,394,496,0
2023-08-13,P0019,160,425,1
2023-08-14,P0019,266,365,1
2023-08-15,P0019,65,143,1
2023-08-16,P0019,107,191,1
2023-08-17,P0019,183,434,0
2023-08-18,P0019,2,281,0
2023-08-19,P0019,208,229,0
2023-08-20,P0019,183,472,0
2023-08-21,P0019,23,275,1
2023-08-22,P0019,395,395,0
2023-08-23,P0019,216,245,0
2023-08-24,P0019,142,452,1
2023-08-25,P0019,148,164,0
2023-08-26,P0019,16,296,1
2023-08-27,P0019,96,454,1
2023-08-28,P0019,158,434,1
2023-08-29,P0019,308,470,1
2023-08-30,P0019,57,150,0
2023-08-31,P0019,275,431,0
2023-09-01,P0019,19,71,0
2023-09-02,P0019,342,346,1
2023-09-03,P0019,171,428,1
2023-09-04,P0019,127,159,0
2023-09-05,P0019,172,321,0
2023-09-06,P0019,294,484,1
2023-09-07,P0019,55,94,0
2023-09-08,P0019,305,314,0
2023-09-09,P0019,8,78,0
2023-09-10,P0019,73,285,0
2023-09-11,P0019,114,289,0
2023-09-12,P0019,116,288,1
2023-09-13,P0019,291,315,1
2023-09-14,P0019,312,447,1
2023-09-15,P0019,112,343,1
2023-09-16,P0019,0,349,1
2023-09-17,P0019,146,233,1
2023-09-18,P0019,60,66,0
2023-09-19,P0019,60,212,1
2023-09-20,P0019,246,254,1
2023-09-21,P0019,52,66,1
2023-09-22,P0019,312,496,1
2023-09-23,P0019,138,184,1
2023-09-24,P0019,2,74,1
2023-09-25,P0019,98,151,0
2023-09-26,P0019,307,391,1
2023-09-27,P0019,4,282,0
2023-09-28,P0019,66,399,0
2023-09-29,P0019,23,195,0
2023-09-30,P0019,376,453,0
2023-10-01,P0019,319,351,1
2023-10-02,P0019,101,365,1
2023-10-03,P0019,100,145,1
2023-10-04,P0019,257,286,1
2023-10-05,P0019,3,57,1
2023-10-06,P0019,10,55,0
2023-10-07,P0019,80,153,1
2023-10-08,P0019,46,194,1
2023-10-09,P0019,177,330,1
2023-10-10,P0019,116,153,1
2023-10-11,P0019,37,86,1
2023-10-12,P0019,234,337,1
2023-10-13,P0019,66,424,1
2023-10-14,P0019,7,498,0
2023-10-15,P0019,54,305,0
2023-10-16,P0019,7,175,1
2023-10-17,P0019,44,152,1
2023-10-18,P0019,85,455,0
2023-10-19,P0019,221,490,1
2023-10-20,P0019,196,245,1
2023-10-21,P0019,253,461,0
2023-10-22,P0019,136,259,1
2023-10-23,P0019,350,414,0
2023-10-24,P0019,48,57,0
2023-10-25,P0019,5,451,1
2023-10-26,P0019,19,362,0
2023-10-27,P0019,37,156,0
2023-10-28,P0019,249,266,0
2023-10-29,P0019,103,337,0
2023-10-30,P0019,310,427,1
2023-10-31,P0019,35,279,1
2023-11-01,P0019,87,119,0
2023-11-02,P0019,5,113,0
2023-11-03,P0019,156,455,1
2023-11-04,P0019,187,204,0
2023-11-05,P0019,311,418,0
2023-11-06,P0019,136,388,1
2023-11-07,P0019,83,431,1
2023-11-08,P0019,245,274,1
2023-11-09,P0019,251,294,0
2023-11-10,P0019,42,73,0
2023-11-11,P0019,19,251,1
2023-11-12,P0019,11,237,1
2023-11-13,P0019,333,425,0
2023-11-14,P0019,10,334,1
2023-11-15,P0019,145,324,0
2023-11-16,P0019,25,186,1
2023-11-17,P0019,92,259,0
2023-11-18,P0019,59,461,0
2023-11-19,P0019,164,235,0
2023-11-20,P0019,235,408,0
2023-11-21,P0019,80,158,1
2023-11-22,P0019,124,191,0
2023-11-23,P0019,281,309,0
2023-11-24,P0019,20,360,1
2023-11-25,P0019,18,61,0
2023-11-26,P0019,312,315,1
2023-11-27,P0019,89,126,1
2023-11-28,P0019,91,302,1
2023-11-29,P0019,187,262,1
2023-11-30,P0019,82,393,0
2023-12-01,P0019,35,57,1
2023-12-02,P0019,217,360,1
2023-12-03,P0019,52,310,1
2023-12-04,P0019,138,149,0
2023-12-05,P0019,117,191,1
2023-12-06,P0019,48,381,1
2023-12-07,P0019,179,329,1
2023-12-08,P0019,17,276,0
2023-12-09,P0019,133,484,0
2023-12-10,P0019,102,201,1
2023-12-11,P0019,90,149,0
2023-12-12,P0019,59,437,1
2023-12-13,P0019,8,60,0
2023-12-14,P0019,167,197,0
2023-12-15,P0019,288,371,1
2023-12-16,P0019,87,400,1
2023-12-17,P0019,283,445,1
2023-12-18,P0019,27,109,0
2023-12-19,P0019,9,58,0
2023-12-20,P0019,340,477,0
2023-12-21,P0019,14,313,0
2023-12-22,P0019,59,94,0
2023-12-23,P0019,91,184,1
2023-12-24,P0019,416,485,1
2023-12-25,P0019,154,362,1
2023-12-26,P0019,129,413,1
2023-12-27,P0019,180,245,0
2023-12-28,P0019,150,293,0
2023-12-29,P0019,41,164,1
2023-12-30,P0019,94,174,0
2023-12-31,P0019,62,415,1
2024-01-01,P0019,145,149,0
2022-01-01,P0020,99,274,0
2022-01-02,P0020,174,221,0
2022-01-03,P0020,118,178,1
2022-01-04,P0020,49,153,1
2022-01-05,P0020,11,355,0
2022-01-06,P0020,2,98,0
2022-01-07,P0020,124,402,0
2022-01-08,P0020,151,348,1
2022-01-09,P0020,55,351,0
2022-01-10,P0020,221,343,0
2022-01-11,P0020,168,251,1
2022-01-12,P0020,153,346,0
2022-01-13,P0020,152,271,0
2022-01-14,P0020,48,269,1
2022-01-15,P0020,116,292,0
2022-01-16,P0020,265,423,1
2022-01-17,P0020,25,87,0
2022-01-18,P0020,206,384,0
2022-01-19,P0020,61,269,1
2022-01-20,P0020,51,391,1
2022-01-21,P0020,10,103,0
2022-01-22,P0020,215,272,0
2022-01-23,P0020,6,75,0
2022-01-24,P0020,29,164,0
2022-01-25,P0020,22,253,1
2022-01-26,P0020,324,376,1
2022-01-27,P0020,86,400,1
2022-01-28,P0020,12,73,1
2022-01-29,P0020,303,427,0
2022-01-30,P0020,67,448,0
2022-01-31,P0020,16,140,1
2022-02-01,P0020,47,168,0
2022-02-02,P0020,383,462,1
2022-02-03,P0020,70,198,1
2022-02-04,P0020,21,434,1
2022-02-05,P0020,209,251,1
2022-02-06,P0020,248,260,1
2022-02-07,P0020,88,144,0
2022-02-08,P0020,121,483,1
2022-02-09,P0020,227,463,0
2022-02-10,P0020,193,201,1
2022-02-11,P0020,201,268,1
2022-02-12,P0020,83,353,0
2022-02-13,P0020,13,314,0
2022-02-14,P0020,1,71,1
2022-02-15,P0020,63,408,0
2022-02-16,P0020,102,316,1
2022-02-17,P0020,112,147,0
2022-02-18,P0020,122,276,0
2022-02-19,P0020,192,246,0
2022-02-20,P0020,165,227,1
2022-02-21,P0020,446,489,0
2022-02-22,P0020,18,64,0
2022-02-23,P0020,73,133,0
2022-02-24,P0020,291,404,1
2022-02-25,P0020,181,469,0
2022-02-26,P0020,428,472,0
2022-02-27,P0020,52,58,1
2022-02-28,P0020,115,304,1
2022-03-01,P0020,446,468,0
2022-03-02,P0020,89,389,1
2022-03-03,P0020,33,109,0
2022-03-04,P0020,54,242,1
2022-03-05,P0020,219,238,0
2022-03-06,P0020,35,303,1
2022-03-07,P0020,145,403,0
2022-03-08,P0020,29,134,1
2022-03-09,P0020,440,454,0
2022-03-10,P0020,240,402,0
2022-03-11,P0020,81,337,0
2022-03-12,P0020,32,72,1
2022-03-13,P0020,181,487,1
2022-03-14,P0020,42,404,1
2022-03-15,P0020,123,275,0
2022-03-16,P0020,251,279,1
2022-03-17,P0020,49,435,0
2022-03-18,P0020,89,90,0
2022-03-19,P0020,194,199,0
2022-03-20,P0020,7,65,0
2022-03-21,P0020,121,425,0
2022-03-22,P0020,240,281,0
2022-03-23,P0020,177,449,1
2022-03-24,P0020,366,480,0
2022-03-25,P0020,58,210,1
2022-03-26,P0020,382,393,0
2022-03-27,P0020,137,376,1
2022-03-28,P0020,167,280,1
2022-03-29,P0020,92,302,0
2022-03-30,P0020,202,494,1
2022-03-31,P0020,227,304,1
2022-04-01,P0020,152,357,1
2022-04-02,P0020,379,499,1
2022-04-03,P0020,56,61,0
2022-04-04,P0020,42,134,0
2022-04-05,P0020,119,223,0
2022-04-06,P0020,217,371,1
2022-04-07,P0020,259,280,0
2022-04-08,P0020,374,410,1
2022-04-09,P0020,302,445,0
2022-04-10,P0020,277,366,0
2022-04-11,P0020,47,301,1
2022-04-12,P0020,196,479,1
2022-04-13,P0020,148,482,1
2022-04-14,P0020,175,320,0
2022-04-15,P0020,62,155,0
2022-04-16,P0020,226,253,0
2022-04-17,P0020,39,398,0
2022-04-18,P0020,69,215,1
2022-04-19,P0020,60,326,0
2022-04-20,P0020,3,477,0
2022-04-21,P0020,171,324,0
2022-04-22,P0020,38,358,1
2022-04-23,P0020,208,275,0
2022-04-24,P0020,123,340,0
2022-04-25,P0020,212,214,0
2022-04-26,P0020,25,284,1
2022-04-27,P0020,32,157,0
2022-04-28,P0020,104,241,0
2022-04-29,P0020,88,152,0
2022-04-30,P0020,429,491,0
2022-05-01,P0020,125,297,1
2022-05-02,P0020,135,234,1
2022-05-03,P0020,318,352,0
2022-05-04,P0020,182,291,0
2022-05-05,P0020,361,495,1
2022-05-06,P0020,32,182,0
2022-05-07,P0020,36,110,0
2022-05-08,P0020,394,456,0
2022-05-09,P0020,210,243,1
2022-05-10,P0020,82,118,1
2022-05-11,P0020,156,272,1
2022-05-12,P0020,113,365,0
2022-05-13,P0020,104,239,1
2022-05-14,P0020,168,440,0
2022-05-15,P0020,119,151,1
2022-05-16,P0020,10,180,0
2022-05-17,P0020,335,375,1
2022-05-18,P0020,64,386,0
2022-05-19,P0020,196,338,1
2022-05-20,P0020,15,168,1
2022-05-21,P0020,236,399,1
2022-05-22,P0020,12,57,0
2022-05-23,P0020,5,211,0
2022-05-24,P0020,71,199,0
2022-05-25,P0020,244,340,1
2022-05-26,P0020,269,407,1
